AcctNo,TOTALITEMS,PaidItems,ReturnedItems,ODLimit,ODStatus,ProdCode,BusinessFlag,AccountStatus,RegEValue,OpenDate,AvgColBal,DepositAmount,DepositCount,swipes,spend
651D2CB407339E6ABB4A0A79777188C491458A90,0,0,,0.00,0,0J,P,O,D,2020-06-23 00:00:00.000,551139,1000.00,1	0.00	0.00	0.00	0.00,0,0.00
6E2CA78D434C82502BE1613504F02863831C0E7F,1,1,,0.00,0,0O,P,O,D,2023-01-23 00:00:00.000,148,225.00,2	30.00	0.00	0.00	0.00,7,92.00
916E04E169592B413BE30EADAC2588E70D689797,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,997,670.00,8	0.00	0.00	0.00	0.00,0,0.00
5F33D6FC3C90463C9531090B211BFCC6F24FAEAB,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,984,0.00,0	0.00	0.00	0.00	0.00,0,0.00
633287598CA7C65A5168A0877A396E2374B82B43,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,993,70351.26,30	0.00	0.00	0.00	0.00,0,0.00
DF2836765238C7FDFB8F39A4663421AE1327FCC7,0,0,,0.00,0,0B,P,O,D,2005-05-16 00:00:00.000,6192,47024.27,5	0.00	0.00	0.00	0.00,0,0.00
1BE9AA028A25FF8524E30D24F13694DA080558F1,0,0,,0.00,0,0O,P,O,D,2000-08-04 00:00:00.000,2372,7534.02,3	0.00	0.00	0.00	0.00,21,1002.08
804334E35AE277F8C4F4403C8D64D71E2B2D610A,0,0,,0.00,0,0J,P,O,N,2000-09-14 00:00:00.000,25735,3336.06,3	0.00	0.00	0.00	0.00,0,0.00
12572C885003CE3D61B07B84A3A5F9496AEB073F,0,0,,0.00,0,0O,P,O,D,2025-06-27 00:00:00.000,1763,4415.00,3	0.00	0.00	0.00	0.00,0,0.00
3B66CD1813ACA9DE8D7753CA73E3852D7620849D,0,0,,1000.00,0,0J,P,O,D,2025-08-15 00:00:00.000,24446,58769.01,4	0.00	0.00	0.00	0.00,0,0.00
3333EB3291457ACFCAA9A36F3CF5B0E384AAFB8E,0,0,,700.00,0,0J,P,O,Y,2008-11-26 00:00:00.000,345532,8128.24,2	0.00	0.00	0.00	0.00,0,0.00
16ACB74767E3DF5116527B19DA1C9C35374032C0,0,0,,0.00,0,0O,P,O,D,2009-06-04 00:00:00.000,5121,2328.27,3	0.00	0.00	0.00	0.00,16,919.87
F9608FE47BE606AE5658018DA6EA2B004D126EBD,0,0,,0.00,0,05,B,O,D,2017-05-01 00:00:00.000,6246,10994.00,26	0.00	0.00	0.00	0.00,11,1279.28
CF894035DCD730C0668B9C279E3948B1B76638B1,0,0,,1000.00,0,0W,P,O,N,2020-07-14 00:00:00.000,36747,3509.98,1	0.00	0.00	0.00	0.00,1,79.47
60732B3B59C083FEB60889C8F932CC652F2E688A,2,2,,400.00,0,0O,P,O,Y,2019-07-03 00:00:00.000,967,2200.00,3	60.00	0.00	0.00	0.00,0,0.00
58960BC6AA13B330B48342569488FBBA1E67B025,0,0,,800.00,0,0O,P,O,N,2022-08-22 00:00:00.000,668,0.00,0	0.00	0.00	0.00	0.00,0,0.00
DCDA5040A36B5FFA6EDEC71F4262FEEF455C3D0B,0,0,,0.00,0,06,B,O,D,2022-02-04 00:00:00.000,14521,3100.00,3	0.00	0.00	0.00	0.00,0,0.00
30EE1AFB819938E8AC80D6B9013E4D3EE02F646A,0,0,,400.00,0,0O,P,O,D,2023-05-01 00:00:00.000,3660,2095.00,7	0.00	0.00	0.00	0.00,2,60.36
F361B3CE196E5A42FD214CAE06BCB08F70B7FDA7,0,0,,200.00,0,0J,P,O,D,2015-06-29 00:00:00.000,10509,4203.71,2	0.00	0.00	0.00	0.00,0,0.00
5A9694426C5313B5CFD16FA3038BC7D025D500BE,1,1,,1000.00,0,0J,P,O,D,2021-06-29 00:00:00.000,6637,29063.48,10	30.00	0.00	0.00	0.00,62,6974.37
08183BABD31172B60A7F59D06B8E4A26654CEE6E,1,1,,1000.00,0,0O,P,O,N,2025-04-14 00:00:00.000,4676,9408.42,14	30.00	0.00	0.00	0.00,65,4221.89
5BB6F60B59CC458D68D075FF7DD27065F0F3A2ED,0,0,,1000.00,0,0O,P,O,Y,2022-01-14 00:00:00.000,4355,7718.60,9	0.00	0.00	0.00	0.00,6,210.40
882DFFB7058CE4B6EF5781166944C2592BAEEFCC,0,0,,0.00,0,05,B,O,D,2019-06-14 00:00:00.000,33920,0.00,0	0.00	0.00	0.00	0.00,0,0.00
F21A2EC32FA5F164A78C0309A999A92568A533AC,0,0,,0.00,0,05,B,O,D,2024-03-20 00:00:00.000,208,4810.47,1	0.00	0.00	0.00	0.00,0,0.00
C7BC605B3BF215FDA40A395BB9DFD9F717C3BD48,0,0,,200.00,0,0O,P,O,N,2023-04-12 00:00:00.000,707,1500.00,2	0.00	0.00	0.00	0.00,0,0.00
F4AB52CF474EE453AB06F49978F179E2C902AAD6,0,0,,0.00,0,06,B,O,D,2012-09-24 00:00:00.000,16677,25000.00,1	0.00	0.00	0.00	0.00,0,0.00
D4101D80ECE7ADE1F864862E2E8D65114D0FC3B7,0,0,,0.00,0,0L,P,O,N,2000-11-02 00:00:00.000,10888,26512.85,7	0.00	0.00	0.00	0.00,1,246.24
123FA54CA494F9F01D3E6E161B58111DE249F383,0,0,,700.00,0,0J,P,O,N,2000-11-10 00:00:00.000,168771,10461.54,3	0.00	0.00	0.00	0.00,0,0.00
7146B9B5D98013968807376E3FA0A910625372B1,0,0,,0.00,0,0J,P,O,D,2001-03-12 00:00:00.000,29672,3277.65,2	0.00	0.00	0.00	0.00,0,0.00
AD82EC5040ECE8BDCC3231DD4EB005AE3622B2F3,0,0,,0.00,0,0J,P,O,N,2001-06-11 00:00:00.000,9608,4490.65,3	0.00	0.00	0.00	0.00,0,0.00
7BC97251049230549D762BCC86DBAD4FE7895C44,0,0,,0.00,0,07,B,O,D,2025-10-27 00:00:00.000,7401,21500.00,2	0.00	0.00	0.00	0.00,0,0.00
B8FB0F3AD9A736821B214B5DFD9EFAA2C3D74468,0,0,,0.00,0,0W,P,O,D,2008-11-03 00:00:00.000,6790,5459.20,5	0.00	0.00	0.00	0.00,0,0.00
5F0A078DFD5E6F5C6A7DBD6E4C99B692D1F13E35,6,6,,200.00,0,0L,P,O,Y,2018-04-03 00:00:00.000,361,3037.43,9	240.00	0.00	0.00	0.00,34,1580.30
79242AC17909774CDFF69502D50629D3B07219AE,14,14,,0.00,0,0O,P,X,N,2015-02-26 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1356678BD5D81B9A12161E75F069F2C9F0E58B5C,0,0,,400.00,0,0O,P,O,D,2025-11-06 00:00:00.000,1267,543.88,2	0.00	0.00	0.00	0.00,0,0.00
203BC9AD0839FD5B450447ABC348F93F52CCD5F4,0,0,,200.00,0,0O,P,O,N,2015-06-09 00:00:00.000,3175,5609.80,7	0.00	0.00	0.00	0.00,28,2977.01
3D8C734948EA225CD6AD70F74516659B07A589E1,0,0,,0.00,0,0O,P,O,D,2021-02-19 00:00:00.000,1684,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E1FA9CE819EACBD5CEC33327E01ACEAF68A3FC8A,0,0,,1000.00,0,0J,P,O,Y,2020-11-05 00:00:00.000,1324,6738.69,9	0.00	0.00	0.00	0.00,31,3453.33
42E3CCCD7E167FEE14F1D7FCFDCC2D4E7B6345E5,0,0,,0.00,0,05,B,O,D,2020-09-03 00:00:00.000,465,440.00,3	0.00	0.00	0.00	0.00,1,1948.50
2012DB2E1974484CB63B046429BB6D7C03708D30,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,997,3207.50,12	0.00	0.00	0.00	0.00,0,0.00
A75E66DE10C938006D7100FAAD358F7E426D863F,0,0,,0.00,0,0L,P,O,N,1999-09-01 00:00:00.000,2693,5701.73,9	0.00	0.00	0.00	0.00,0,0.00
6DE9F24B92F936DBA46758A6542F055D4962B06F,0,0,,700.00,0,0O,P,O,D,2009-09-02 00:00:00.000,4236,11750.26,7	0.00	0.00	0.00	0.00,0,0.00
034A8FD18B9D90B0B8EE47F4BEC7D8DC5E337DAB,0,0,,200.00,0,0O,P,O,Y,2009-10-13 00:00:00.000,2278,21763.17,6	0.00	0.00	0.00	0.00,40,3263.83
6E24822AEFB7C4B732527EAD60FC196D224323B7,1,1,,0.00,0,0L,P,O,N,2009-11-05 00:00:00.000,422,3016.90,14	30.00	0.00	0.00	0.00,101,2498.51
23D8B675ADF87229800AF04870D22E4265048101,0,0,,200.00,0,0L,P,O,N,2009-10-02 00:00:00.000,708,366.85,1	0.00	0.00	0.00	0.00,7,153.01
911625F22F7AB23BE0F72313B2D0C8CC4764E574,0,0,,1000.00,0,0J,P,O,D,2021-10-04 00:00:00.000,29199,56805.70,6	0.00	0.00	0.00	0.00,0,0.00
09C6E1B563A32288E21016EC76C5CCD2678594B0,0,0,,0.00,0,0J,P,O,N,2019-03-07 00:00:00.000,36071,6566.75,1	0.00	0.00	0.00	0.00,0,0.00
839BB4D6803F623FAE63E4EF9CB54EA7D8CCAED0,0,0,,200.00,0,0O,P,O,Y,2018-04-11 00:00:00.000,1186,2242.13,4	0.00	0.00	0.00	0.00,24,523.39
FFDAE8FBB60588BB2AD3544ACAACD1C1DC3FB073,0,0,,0.00,0,05,B,O,D,2022-09-27 00:00:00.000,7399,6954.45,3	0.00	0.00	0.00	0.00,27,5517.88
26CD219055CF862D2ECF096A7AE448951745392B,0,0,,0.00,0,0O,P,X,D,2014-05-19 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1BEBDF2D42387C7FB9A88CEDC33E5E11B8345529,0,0,,700.00,0,0O,P,O,N,2010-07-19 00:00:00.000,234,4465.00,18	0.00	0.00	0.00	0.00,20,462.80
14D13C48794F76631A3918D79E44534DF4DA5846,0,0,,1000.00,0,0X,P,O,D,2023-03-17 00:00:00.000,198944,37425.55,5	0.00	0.00	0.00	0.00,0,0.00
E7C8F5C28092DF2DA1412BB4CAAAB7F7C9F4F69C,3,3,,0.00,0,0L,P,X,D,2025-05-16 00:00:00.000,189,0.00,0	90.00	90.00	0.00	0.00,0,0.00
EFD55E803D4C05B47E5E5D3DD9D2A3919DD0AD0A,42,42,,1000.00,0,0L,P,O,Y,2024-08-23 00:00:00.000,2127,8898.70,5	1080.00	0.00	90.00	0.00,18,2900.37
1536C0038C801272EF77E1A0B8D8F865D14CE24F,0,0,,0.00,0,05,B,O,D,2022-03-29 00:00:00.000,1960,0.00,0	0.00	0.00	0.00	0.00,0,0.00
DA08900811F2C1D7889367690817C145C8ED1410,0,0,,600.00,0,0J,P,O,D,2019-03-25 00:00:00.000,8717,0.00,0	0.00	0.00	0.00	0.00,0,0.00
26B43049C76ADE5C85B02FDFB7235B010D433D61,0,0,,800.00,0,0O,P,O,D,2021-01-05 00:00:00.000,857,4953.75,7	0.00	0.00	0.00	0.00,13,989.44
0A0BE17593D00C6E030DD018848435DE7E2F7738,3,3,,600.00,0,0L,P,O,D,2021-03-31 00:00:00.000,1267,2850.18,4	90.00	0.00	0.00	0.00,0,0.00
09D9CEC302B5725B4173749B5C538679772D82C8,0,0,,400.00,0,0L,P,O,Y,2018-05-01 00:00:00.000,527,1300.39,3	0.00	0.00	0.00	0.00,27,749.61
013B47D767BD088545A5F9E1EED8F8AA85EF4AAD,0,0,,200.00,0,0O,P,O,D,2022-05-31 00:00:00.000,1807,6310.48,6	0.00	0.00	0.00	0.00,76,2733.00
6338A75B955234026BB40C6D520D3B62E3C756F1,0,0,,200.00,0,0J,P,O,Y,2012-01-30 00:00:00.000,20994,2904.58,1	0.00	0.00	0.00	0.00,27,1347.69
58E3B89517516E927224D10D3D8E8D465FCC6690,0,0,,0.00,0,0X,B,O,D,2019-02-15 00:00:00.000,55745,122.92,1	0.00	0.00	0.00	0.00,0,0.00
C20EEF60260896C16E90AE06584F7AAC8E50DEF5,1,1,,800.00,0,0L,P,O,Y,2020-07-06 00:00:00.000,629,10849.86,11	30.00	0.00	0.00	0.00,58,2076.45
CD0FB57B982D47B1ABF3A5EB30B1C074C8FCB892,1,1,,200.00,0,0L,P,O,Y,2021-03-25 00:00:00.000,335,4364.67,8	30.00	0.00	0.00	0.00,6,214.39
C267D663C13CF20B266EC9550482B1C624C43F65,8,8,,0.00,0,0L,P,O,D,2014-12-12 00:00:00.000,321,2050.00,2	240.00	30.00	0.00	0.00,24,689.68
E8EB3442A9B6C5FF998CFC9C300D3124E3CF6DFD,0,0,,0.00,0,05,B,O,D,2024-05-16 00:00:00.000,843,2300.00,1	0.00	0.00	0.00	0.00,0,0.00
FD4104650ECB67547CC616A6A5D79DCF738CA78B,0,0,,0.00,0,0N,P,O,D,2020-06-24 00:00:00.000,996,10.00,1	0.00	0.00	0.00	0.00,0,0.00
7F1C223E7073B1ACA9E6900E633905C6F44D3AE1,0,0,,0.00,0,0N,P,O,D,2023-12-06 00:00:00.000,999,3829.22,28	0.00	0.00	0.00	0.00,0,0.00
E31EB5A11D9D1FF98BD51327EE5B20A8EB46094C,0,0,,1000.00,0,0O,P,O,D,2012-11-19 00:00:00.000,1392,7434.41,3	0.00	0.00	0.00	0.00,0,0.00
CB79B02ADA71E55FB2AA0809484D20DA7420B159,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,995,325105.53,127	0.00	0.00	0.00	0.00,0,0.00
0A9DF3132C8E66A2A8B6AF08A60427062166C1FC,5,5,,0.00,0,0L,P,O,N,2011-01-03 00:00:00.000,230,600.00,2	150.00	0.00	0.00	0.00,6,206.11
5F957F0850EDD6ABB77AD9B873D35EEB84C18FE1,0,0,,0.00,0,0F,B,O,D,2001-02-15 00:00:00.000,107833,265482.80,13	0.00	0.00	0.00	0.00,0,0.00
D2C825C3DE78B638C20571F7864E9FC5E2FA3DCE,0,0,,0.00,0,0B,P,O,D,2001-08-23 00:00:00.000,9786423,3291824.48,51	0.00	0.00	0.00	0.00,0,0.00
32C3901536A55FDEF7BB928CB447AC49ED3E0467,0,0,,0.00,0,H1,P,O,D,2005-12-31 00:00:00.000,1583,5000.00,1	0.00	0.00	0.00	0.00,2,203.67
56F2C9FE190D5F145560D561885A24F2EE73106B,0,0,,0.00,0,H1,P,O,D,2007-10-24 00:00:00.000,13259,0.00,0	0.00	0.00	0.00	0.00,0,0.00
654A818AD18F852426E7D462EACD88F180A1A987,0,0,,0.00,0,H1,P,D,D,2008-02-08 00:00:00.000,573,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C346FCE1A53453368A284461D5DFA537AAE00EF7,0,0,,1000.00,0,0J,P,O,D,2025-07-23 00:00:00.000,15164,36093.21,6	0.00	0.00	0.00	0.00,8,1383.82
2FFDDAAC82B5FCD5688AB783254D4AB24348B819,0,0,,700.00,0,0J,P,O,Y,2003-12-30 00:00:00.000,25377,5283.66,5	0.00	0.00	0.00	0.00,43,1856.71
5443D64974DEC450221A64B50244E4C85D2F225C,0,0,,700.00,0,0O,P,O,N,2004-07-30 00:00:00.000,1830,10415.24,7	0.00	0.00	0.00	0.00,10,382.04
A0D399C0D79B5D8951B225456FAA2DC55C5B9587,0,0,,0.00,0,0K,B,O,D,2024-03-12 00:00:00.000,51630,0.00,0	0.00	0.00	0.00	0.00,0,0.00
7AFED14831CA03D01B1BA2893BEE670B708CD739,0,0,,0.00,0,H1,P,O,D,2018-07-30 00:00:00.000,9,0.00,0	0.00	0.00	0.00	0.00,0,0.00
06F4B0379804EAD8B4FABABD91EA7CE69EFE1CB7,0,0,,0.00,0,0O,P,O,D,2022-03-18 00:00:00.000,652,1971.69,2	0.00	0.00	0.00	0.00,47,1239.03
C092D173A1875BEF3537A61D89BAF25C7D7463FB,99,99,,0.00,0,0L,P,O,N,2020-08-11 00:00:00.000,410,3275.03,2	2850.00	360.00	270.00	30.00,19,1015.15
21B779C1CE5490B3D43EA0453A651BAC3EA976DC,0,0,,1000.00,0,0J,P,O,D,2021-02-08 00:00:00.000,16943,21954.69,6	0.00	0.00	0.00	0.00,0,0.00
12DFCADC27950E99021ECC920D277A56EE8783BD,1,1,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,994,63752.54,48	0.00	0.00	0.00	0.00,0,0.00
996D4ECC5208191DBC828093EC39B94EA4649CE7,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,997,1054.17,31	0.00	0.00	0.00	0.00,0,0.00
EB105A2937C43D96D53B2F398D65502BB23C0FFD,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,999,60271.20,21	0.00	0.00	0.00	0.00,0,0.00
E2DE6CB97F4190016A922CB65D266A10C6027B8C,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,99981,17464.00,45	0.00	0.00	0.00	0.00,0,0.00
EF8F998A068C0211854E97E8BA92F35A6425982B,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,991,39056.13,99	0.00	0.00	0.00	0.00,0,0.00
F29A87B0DC3DF515321D1A59792CB3D6DD57FF14,0,0,,200.00,0,0L,P,O,N,2018-12-04 00:00:00.000,8,300.00,3	0.00	0.00	0.00	0.00,0,0.00
BD65A6EDC9814E6C411EEA4269C3E9196267B305,0,0,,700.00,0,0O,P,O,D,2024-06-17 00:00:00.000,7478,1990.20,1	0.00	0.00	0.00	0.00,4,150.68
7648B8C9D839D216681E956BC3611731298295C0,0,0,,200.00,0,0O,P,O,D,2025-05-13 00:00:00.000,294,1344.00,18	0.00	0.00	0.00	0.00,44,966.66
88870444A25CAFF249A9F36EA0FCB7C4B883E014,0,0,,1000.00,0,0O,P,O,N,2017-05-17 00:00:00.000,17905,3814.77,3	0.00	0.00	0.00	0.00,0,0.00
D32AA3F7ACC2999A647DAA1200DCC45685D18C59,0,0,,200.00,0,0O,P,O,N,2019-06-14 00:00:00.000,273,4673.13,16	0.00	0.00	0.00	0.00,62,1378.80
BC6CFC2466D96117CF7903390DFEEF6A6F549EAF,0,0,,1000.00,0,0D,B,O,N,2011-03-04 00:00:00.000,13860,0.00,0	0.00	0.00	0.00	0.00,0,0.00
936D2E89D382ABEB22E842562AC53989D3982953,1,1,,0.00,0,0D,B,O,D,2011-10-17 00:00:00.000,775,10109.26,32	30.00	0.00	0.00	0.00,0,0.00
4A6C5C85AF96324CF4C650EA4BF3BD774016C063,0,0,,0.00,0,07,B,O,D,2012-02-29 00:00:00.000,25738,0.00,0	0.00	0.00	0.00	0.00,0,0.00
E8B2813E2128C088EEDD64A158A4CB6E1C7F80AA,0,0,,700.00,0,0W,P,O,Y,2005-11-15 00:00:00.000,24408,20143.17,8	0.00	0.00	0.00	0.00,28,1306.25
1FD6ECD7530B7BB018B92D34F771C1537A3335F1,2,2,,700.00,0,0L,P,O,N,2006-01-26 00:00:00.000,603,0.00,0	60.00	0.00	0.00	0.00,0,0.00
F4E7D6C7FEB0321626C0BCF16588FF1A9CA8FBE3,0,0,,0.00,0,0O,P,O,N,2006-04-03 00:00:00.000,1689,7865.68,7	0.00	0.00	0.00	0.00,47,2772.16
0CCF4B07FEAD9F4BEBDD31BA6055B386CDADA6C3,0,0,,700.00,0,0W,P,O,D,2006-12-04 00:00:00.000,26524,2000.00,1	0.00	0.00	0.00	0.00,0,0.00
FFD1E3955A880FA2FF31AA08299404C42F905C6C,0,0,,1000.00,0,0O,P,O,D,2023-12-21 00:00:00.000,1143,10422.51,10	0.00	0.00	0.00	0.00,46,3314.03
3DEF3EDF7666617A9ADEFFAE120365E8D947811F,0,0,,0.00,0,0O,P,O,D,2012-08-13 00:00:00.000,562,0.00,0	0.00	0.00	0.00	0.00,0,0.00
45393612650A3ABEEDFFC981318A17FCABDBFB8C,0,0,,0.00,0,TB,B,O,D,2022-07-06 00:00:00.000,97863,50790.27,13	0.00	0.00	0.00	0.00,0,0.00
C8636192DA5E11E36ED40A0BCEB04051C6D4A3B6,0,0,,0.00,0,05,B,O,D,2023-04-10 00:00:00.000,3953,2220.00,2	0.00	0.00	0.00	0.00,4,484.53
0657BFCB22E5D1F85FA4F3EAEB78A8FB759110AB,0,0,,0.00,0,TE,B,O,D,2024-11-27 00:00:00.000,9880,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C297C0A52C07910A77EB3FC01278F1E9CF82020F,0,0,,400.00,0,0J,P,O,D,2018-07-02 00:00:00.000,29502,1200.00,2	0.00	0.00	0.00	0.00,0,0.00
DDC369E08A51921B1F0559F0077129F9ACA55082,0,0,,1000.00,0,0O,P,O,D,2022-08-26 00:00:00.000,3176,4522.62,3	0.00	0.00	0.00	0.00,1,22.68
6112647A4E2F9C1E0FFF6C2334B4F9AFAEA2255D,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,999,26482.67,30	0.00	0.00	0.00	0.00,0,0.00
65921DFFF2149C998A43977000E254C003420D1B,6,6,,1000.00,0,0O,P,O,Y,2023-05-01 00:00:00.000,271,3000.00,2	180.00	0.00	0.00	0.00,0,0.00
B4861852A1781F98A6C61DAF57CB82084E41BF3E,0,0,,200.00,0,0O,P,O,D,2022-10-28 00:00:00.000,822,3023.00,4	0.00	0.00	0.00	0.00,3,442.77
C029E93FFB83136011460F5FD7F7D481E0D922DE,0,0,,0.00,0,0O,P,O,D,2014-05-28 00:00:00.000,1818,4220.33,2	0.00	0.00	0.00	0.00,2,2.00
CC5A9A5E6542C0BE5DCCFE98DBE472DEDE64CC5A,2,2,,1000.00,0,0J,P,O,D,2025-06-24 00:00:00.000,5370,50000.00,4	60.00	0.00	0.00	0.00,22,1319.26
CC4058B3E604F45FE028ACFD4441EB16247D6172,118,118,,800.00,0,0L,P,O,Y,2023-08-17 00:00:00.000,166,4442.30,6	3300.00	0.00	510.00	0.00,30,1130.46
B4B19D1E8FF4D64AAD040EF85BD7A3AF03BE5043,0,0,,0.00,0,06,P,O,D,2012-03-16 00:00:00.000,98662,64670.91,65	0.00	0.00	0.00	0.00,0,0.00
A2C538F1906BA4FC98847031B0F6A62A86A50A34,0,0,,0.00,0,06,P,O,D,2012-04-04 00:00:00.000,4867,3940.00,3	0.00	0.00	0.00	0.00,0,0.00
BC4D6F41AA1CE399CAD08FB9C9BEC65505D8E9D2,0,0,,0.00,0,0L,P,O,D,2008-12-01 00:00:00.000,459,1438.00,3	0.00	0.00	0.00	0.00,3,341.00
54A025972F65237045825BF4C4F179299063BBBC,0,0,,700.00,0,0J,P,O,D,2009-06-03 00:00:00.000,14317,2193.25,2	0.00	0.00	0.00	0.00,0,0.00
058DF63FAE446EE371F43F2A4173050AD32C90F5,0,0,,600.00,0,0O,P,O,D,2020-09-25 00:00:00.000,3700,9169.43,11	0.00	0.00	0.00	0.00,0,0.00
6C23CBDE97C5FDD7C516E53BD510EBF0395D6BD5,0,0,,700.00,0,0L,P,O,Y,2007-01-04 00:00:00.000,3694,4123.43,4	0.00	0.00	0.00	0.00,31,1601.61
B55EB7C1D4F7958ECF9B704FD6141A89DDAE8C09,0,0,,0.00,0,0O,P,O,N,2008-05-30 00:00:00.000,3225,2134.08,4	0.00	0.00	0.00	0.00,12,448.64
64D26AAD88645D7056441C66470D0E3D558D6349,0,0,,600.00,0,0O,P,O,N,2024-04-18 00:00:00.000,327,3595.68,3	0.00	0.00	0.00	0.00,14,449.74
E24D02FE76D742B2D564AAF32403DFD5B671629A,0,0,,1000.00,0,0O,P,O,N,2021-03-26 00:00:00.000,187,0.00,0	0.00	0.00	0.00	0.00,0,0.00
EBF0D12011484C97A22A441C09FE9084D4618628,0,0,,0.00,0,0O,P,O,D,2016-12-28 00:00:00.000,1485,0.00,0	0.00	0.00	0.00	0.00,0,0.00
7E38D166C960631CDDB2C42C50860C16A1D06359,0,0,,0.00,0,0L,P,X,N,2019-03-20 00:00:00.000,104,0.00,0	0.00	0.00	0.00	0.00,0,0.00
A0A8C62F4FA2F34DBBAA5B74083230C73235689F,0,0,,0.00,0,06,B,O,D,2025-05-20 00:00:00.000,10219,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1D6B990A56C654ABB54C7090F1831C2C07887E94,0,0,,0.00,0,05,B,O,D,2019-01-28 00:00:00.000,5866,600.00,3	0.00	0.00	0.00	0.00,2,101.69
41A637449374839B9853CAA662E08C0B9598EB7C,0,0,,1000.00,0,0J,P,O,Y,2018-11-21 00:00:00.000,21596,5478.13,5	0.00	0.00	0.00	0.00,0,0.00
B80A547004FC9E4B22243DFEC1327D51D8DCBC2F,0,0,,200.00,0,0O,P,O,D,2024-02-13 00:00:00.000,29201,74603.51,12	0.00	0.00	0.00	0.00,171,12527.87
3B7BAB58BE3E577C465F490E0D4AC983884A63A6,0,0,,200.00,0,0O,P,O,Y,2009-09-08 00:00:00.000,1809,8076.40,10	0.00	0.00	0.00	0.00,67,3865.92
A14A0F4711A585EB1F9F2FBD8E6AFF6D2C58459E,0,0,,200.00,0,0L,P,O,Y,2009-05-22 00:00:00.000,10473,4176.43,2	0.00	0.00	0.00	0.00,46,1617.35
E7FDCA03CC070359B0D065B167B236B9B1209896,1,1,,0.00,0,0L,P,O,D,2009-11-13 00:00:00.000,318,400.00,2	30.00	0.00	0.00	0.00,0,0.00
D177B0A783A0F6007E7346F0EDABE14366A5D69D,18,18,,0.00,0,0O,P,O,N,2009-10-30 00:00:00.000,659,3653.58,2	480.00	90.00	120.00	0.00,37,1411.19
A78C323CEE5685798A5EAD0D2895DFC7169A6993,0,0,,700.00,0,0W,P,O,D,2005-07-25 00:00:00.000,577,500.00,1	0.00	0.00	0.00	0.00,0,0.00
CF882CBE1884D50FC2F20EAF4C0075224389E36E,12,12,,0.00,0,0L,P,O,N,2006-01-11 00:00:00.000,558,8558.01,9	360.00	90.00	0.00	30.00,40,918.22
7BA6497768407CC17F4E9F26F1493DD42984B3A4,0,0,,0.00,0,0L,P,O,D,2026-01-15 00:00:00.000,3,60.00,1	0.00	0.00	0.00	0.00,7,649.85
B32057A71574B120E9569C59FD80A9AA283241D4,0,0,,1000.00,0,0O,P,O,D,2024-07-18 00:00:00.000,3988,5799.23,4	0.00	0.00	0.00	0.00,1,136.34
7619567B37101F67592FFFB1BCE4B34F7B361885,0,0,,0.00,0,0K,B,O,D,2019-05-10 00:00:00.000,222024,549198.65,75	0.00	0.00	0.00	0.00,0,0.00
11B512EC453EEF2FC13C4F8BAAC74654AEB34535,0,0,,0.00,0,TE,B,O,D,2023-06-16 00:00:00.000,9907,30000.00,2	0.00	0.00	0.00	0.00,0,0.00
6603C147AFF5C14B5B7C18C06884FE1D903D09CE,0,0,,1000.00,0,0L,P,O,Y,2019-10-11 00:00:00.000,16445,7309.05,6	0.00	0.00	0.00	0.00,0,0.00
FDE07C50BCC43EC45EAE8129C132A261737302B7,0,0,,0.00,0,0O,P,O,D,2022-08-15 00:00:00.000,5506,3000.00,1	0.00	0.00	0.00	0.00,0,0.00
3046DD0C0EC2D88209AD2E1E096F79C516DE8C2F,0,0,,0.00,0,0K,B,O,D,2023-01-10 00:00:00.000,88688,6250.00,3	0.00	0.00	0.00	0.00,0,0.00
247472742149E4C51963EA6B486534ABE35D9BDA,0,0,,0.00,0,H1,P,O,D,2019-12-23 00:00:00.000,36423,800.00,3	0.00	0.00	0.00	0.00,0,0.00
BD94768E65D9DA3903AC384889CD7182F06D15E2,0,0,,0.00,0,H1,P,O,D,2021-02-19 00:00:00.000,5479,5000.00,1	0.00	0.00	0.00	0.00,0,0.00
0BCCF7C36FF6F81E4D3EF117E3A8EDC216DE05FD,0,0,,0.00,0,H1,P,O,D,2024-12-09 00:00:00.000,789,462.00,2	0.00	0.00	0.00	0.00,4,442.86
79E1CC845A31671FDD45513D70BFB2D222C2D4D5,0,0,,0.00,0,H1,P,O,D,2026-01-12 00:00:00.000,0,0.00,0	0.00	0.00	0.00	0.00,0,0.00
